Retrieving logs for app dbbootapp in org e19f9a72trial / space dev as rohit.whhjy23@sinhgad.edu...

   2026-06-22T22:41:46.56+0530 [CELL/0] OUT Cell 684caff8-89cd-492b-be01-b3d0835f1763 creating container for instance f152b7d2-5bff-4707-7466-385d
   2026-06-22T22:41:47.48+0530 [CELL/0] OUT Security group rules were updated
   2026-06-22T22:41:47.58+0530 [CELL/0] OUT Cell 684caff8-89cd-492b-be01-b3d0835f1763 successfully created container for instance f152b7d2-5bff-4707-7466-385d
   2026-06-22T22:41:48.66+0530 [CELL/0] OUT Downloading droplet...
   2026-06-22T22:41:49.78+0530 [CELL/0] OUT Downloaded droplet
   2026-06-22T22:41:49.78+0530 [CELL/0] OUT Starting health monitoring of container
   2026-06-22T22:41:49.94+0530 [APP/PROC/WEB/0] OUT Invoking pre-start scripts.
   2026-06-22T22:41:57.89+0530 [APP/PROC/WEB/0] OUT Invoking start command.
   2026-06-22T22:42:01.96+0530 [APP/PROC/WEB/0] OUT Listening for transport dt_socket at address: 8000
   2026-06-22T22:42:02.31+0530 [APP/PROC/WEB/0] OUT Connection created: com.sap.xs.logging.handler.RuntimeConnection@706a04ae
   2026-06-22T22:42:02.31+0530 [APP/PROC/WEB/0] OUT Consumer added: com.sap.xs.logging.agent.LoggingLevelChangeHandler$1@4d1b0d2a
   2026-06-22T22:42:02.41+0530 [APP/PROC/WEB/0] OUT [Agent] Tomcat is initialized
   2026-06-22T22:42:02.41+0530 [APP/PROC/WEB/0] OUT [Agent] Classloader: java.net.URLClassLoader@4b53f538
   2026-06-22T22:42:02.99+0530 [APP/PROC/WEB/0] OUT [Agent] Detected ch/qos/logback/classic/Logger class loading
   2026-06-22T22:42:02.99+0530 [APP/PROC/WEB/0] OUT [Agent] Classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@5a07e868
   2026-06-22T22:42:04.99+0530 [APP/PROC/WEB/0] OUT {"msg":"Server initialization in [2359] milliseconds","level":"INFO","written_ts":"1782148324994906609","logger":"org.apache.catalina.startup.Catalina","written_at":"2026-06-22T17:12:04.977Z","thread":"main","type":"log"}
   2026-06-22T22:42:05.02+0530 [APP/PROC/WEB/0] OUT Register logging level consumer
   2026-06-22T22:42:05.07+0530 [APP/PROC/WEB/0] OUT {"msg":"Starting service [Catalina]","level":"INFO","written_ts":"1782148325078967045","logger":"org.apache.catalina.core.StandardService","written_at":"2026-06-22T17:12:05.078Z","thread":"main","type":"log"}
   2026-06-22T22:42:05.07+0530 [APP/PROC/WEB/0] OUT {"msg":"Starting Servlet engine: []","level":"INFO","written_ts":"1782148325079524697","logger":"org.apache.catalina.core.StandardEngine","written_at":"2026-06-22T17:12:05.079Z","thread":"main","type":"log"}
   2026-06-22T22:42:11.26+0530 [APP/PROC/WEB/0] OUT [Agent] Detected ch/qos/logback/classic/Logger class loading
   2026-06-22T22:42:11.27+0530 [APP/PROC/WEB/0] OUT [Agent] Classloader: ParallelWebappClassLoader
   2026-06-22T22:42:11.27+0530 [APP/PROC/WEB/0] OUT context: ROOT
   2026-06-22T22:42:11.27+0530 [APP/PROC/WEB/0] OUT delegate: false
   2026-06-22T22:42:11.27+0530 [APP/PROC/WEB/0] OUT ----------> Parent Classloader:
   2026-06-22T22:42:11.27+0530 [APP/PROC/WEB/0] OUT java.net.URLClassLoader@4b53f538
   2026-06-22T22:42:11.74+0530 [APP/PROC/WEB/0] OUT 17:12:11,311 |-INFO in ch.qos.logback.classic.LoggerContext[default] - This is logback-classic version ?
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:489) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateUsingFactoryMethod(AbstractAutowireCapableBeanFactory.java:1351) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1181) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:563) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:523) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:336) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:288) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:334) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:204) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.web.servlet.ServletContextInitializerBeans.getOrderedBeansOfType(ServletContextInitializerBeans.java:211) ~[spring-boot-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.web.servlet.ServletContextInitializerBeans.addAsRegistrationBean(ServletContextInitializerBeans.java:174) ~[spring-boot-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.web.servlet.ServletContextInitializerBeans.addAsRegistrationBean(ServletContextInitializerBeans.java:169) ~[spring-boot-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.web.servlet.ServletContextInitializerBeans.addAdaptableBeans(ServletContextInitializerBeans.java:154) ~[spring-boot-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.web.servlet.ServletContextInitializerBeans.<init>(ServletContextInitializerBeans.java:87) ~[spring-boot-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.getServletContextInitializerBeans(ServletWebServerApplicationContext.java:266) ~[spring-boot-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.selfInitialize(ServletWebServerApplicationContext.java:240) ~[spring-boot-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.createWebServer(ServletWebServerApplicationContext.java:197) ~[spring-boot-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.onRefresh(ServletWebServerApplicationContext.java:162) ~[spring-boot-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT ... 36 common frames omitted
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Caused by: org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.springframework.boot.web.servlet.filter.OrderedFormContentFilter]: Factory method 'formContentFilter' threw exception with message: Bad return type
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Exception Details:
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Location:
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT org/springframework/http/converter/json/Jackson2ObjectMapperBuilder$YamlFactoryInitializer.create()Lcom/fasterxml/jackson/core/JsonFactory; @7: areturn
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Reason:
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Type 'com/fasterxml/jackson/dataformat/yaml/YAMLFactory' (current frame, stack[0]) is not assignable to 'com/fasterxml/jackson/core/JsonFactory' (from method signature)
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Current Frame:
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT bci: @7
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT flags: { }
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT locals: { 'org/springframework/http/converter/json/Jackson2ObjectMapperBuilder$YamlFactoryInitializer' }
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT stack: { 'com/fasterxml/jackson/dataformat/yaml/YAMLFactory' }
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Bytecode:
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT 0000000: bb00 0759 b700 09b0
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.SimpleInstantiationStrategy.lambda$instantiate$0(SimpleInstantiationStrategy.java:199) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiateWithFactoryMethod(SimpleInstantiationStrategy.java:88) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate(SimpleInstantiationStrategy.java:168) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.ConstructorResolver.instantiate(ConstructorResolver.java:653) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT ... 54 common frames omitted
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Caused by: java.lang.VerifyError: Bad return type
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Exception Details:
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Location:
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT org/springframework/http/converter/json/Jackson2ObjectMapperBuilder$YamlFactoryInitializer.create()Lcom/fasterxml/jackson/core/JsonFactory; @7: areturn
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Reason:
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Type 'com/fasterxml/jackson/dataformat/yaml/YAMLFactory' (current frame, stack[0]) is not assignable to 'com/fasterxml/jackson/core/JsonFactory' (from method signature)
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Current Frame:
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT bci: @7
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT flags: { }
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT locals: { 'org/springframework/http/converter/json/Jackson2ObjectMapperBuilder$YamlFactoryInitializer' }
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT stack: { 'com/fasterxml/jackson/dataformat/yaml/YAMLFactory' }
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT Bytecode:
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT 0000000: bb00 0759 b700 09b0
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.http.converter.json.Jackson2ObjectMapperBuilder.yaml(Jackson2ObjectMapperBuilder.java:943) ~[spring-web-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.http.converter.yaml.MappingJackson2YamlHttpMessageConverter.<init>(MappingJackson2YamlHttpMessageConverter.java:50) ~[spring-web-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.http.converter.support.AllEncompassingFormHttpMessageConverter.<init>(AllEncompassingFormHttpMessageConverter.java:116) ~[spring-web-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.web.filter.FormContentFilter.<init>(FormContentFilter.java:61) ~[spring-web-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.web.servlet.filter.OrderedFormContentFilter.<init>(OrderedFormContentFilter.java:29) ~[spring-boot-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration.formContentFilter(WebMvcAutoConfiguration.java:175) ~[spring-boot-autoconfigure-3.4.0.jar:3.4.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[na:na]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at java.base/java.lang.reflect.Method.invoke(Method.java:580) ~[na:na]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT at org.springframework.beans.factory.support.SimpleInstantiationStrategy.lambda$instantiate$0(SimpleInstantiationStrategy.java:171) ~[spring-beans-6.2.0.jar:6.2.0]
   2026-06-22T22:47:46.34+0530 [APP/PROC/WEB/0] OUT ... 57 common frames omitted
   2026-06-22T22:47:46.35+0530 [APP/PROC/WEB/0] OUT {"msg":"A child container failed during start","level":"ERROR","written_ts":"1782148666353081294","logger":"org.apache.catalina.core.ContainerBase","exception_type":"java.util.concurrent.ExecutionException","written_at":"2026-06-22T17:17:46.351Z","thread":"main","type":"log","exception_message":"org.apache.catalina.LifecycleException: Failed to start component [StandardEngine[Catalina].StandardHost[localhost].StandardContext[]]","stacktrace":["java.util.concurrent.ExecutionException: org.apache.catalina.LifecycleException: Failed to start component [StandardEngine[Catalina].StandardHost[localhost].StandardContext[]]","\tat java.base/java.util.concurrent.FutureTask.report(FutureTask.java:122)","\tat java.base/java.util.concurrent.FutureTask.get(FutureTask.java:191)","\tat org.apache.catalina.core.ContainerBase.startInternal(ContainerBase.java:754)","\tat org.apache.catalina.core.StandardHost.startInternal(StandardHost.java:783)","\tat org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)","\tat org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1201)","\tat org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1191)","\tat java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)","\tat org.apache.tomcat.util.threads.InlineExecutorService.execute(InlineExecutorService.java:81)","\tat java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:145)","\tat org.apache.catalina.core.ContainerBase.startInternal(ContainerBase.java:747)","\tat org.apache.catalina.core.StandardEngine.startInternal(StandardEngine.java:201)","\tat org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)","\tat org.apache.catalina.core.StandardService.startInternal(StandardService.java:410)","\tat org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)","\tat org.apache.catalina.core.StandardServer.startInternal(StandardServer.java:868)","\tat org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)","\tat org.apache.catalina.startup.Catalina.start(Catalina.java:758)","\tat java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)","\tat java.base/java.lang.reflect.Method.invoke(Method.java:580)","\tat org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:342)","\tat org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:473)","Caused by: org.apache.catalina.LifecycleException: Failed to start component [StandardEngine[Catalina].StandardHost[localhost].StandardContext[]]","\tat org.apache.catalina.util.LifecycleBase.handleSubClassException(LifecycleBase.java:404)","\tat org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:179)","\tat org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1201)","\tat org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1191)","\tat java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)","\tat org.apache.tomcat.util.threads.InlineExecutorService.execute(InlineExecutorService.java:81)","\tat java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:145)","\tat org.apache.catalina.core.ContainerBase.startInternal(ContainerBase.java:747)","\t... 19 more","Caused by: org.springframework.context.ApplicationContextException: Unable to start web server","\tat org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.onRefresh(ServletWebServerApplicationContext.java:165)","\tat org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:621)","\tat org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:146)","\tat org.springframework.boot.SpringApplication.refresh(SpringApplication.java:752)","\tat org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:439)","\tat org.springframework.boot.SpringApplication.run(SpringApplication.java:318)","\tat org.springframework.boot.web.servlet.support.SpringBootServletInitializer.run(SpringBootServletInitializer.java:194)","\tat org.springframework.boot.web.servlet.support.SpringBootServletInitializer.createRootApplicationContext(SpringBootServletInitializer.java:174)","\tat org.springframework.boot.web.servlet.support.SpringBootServletInitializer.onStartup(SpringBootServletInitializer.java:102)","\tat org.springframework.web.SpringServletContainerInitializer.onStartup(SpringServletContainerInitializer.java:171)","\tat org.apache.catalina.core.StandardContext.startInternal(StandardContext.java:4452)","\tat org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)","\t... 25 more","Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'formContentFilter' defined in class path resource [org/springframework/boot/autoconfigure/web/servlet/WebMvcAutoConfiguration.class]: Failed to instantiate [org.springframework.boot.web.servlet.filter.OrderedFormContentFilter]: Factory method 'formContentFilter' threw exception with message: Bad return type\nException Details:\n  Location:\n    org/springframework/http/converter/json/Jackson2ObjectMapperBuilder$YamlFactoryInitializer.create()Lcom/fasterxml/jackson/core/JsonFactory; @7: areturn\n  Reason:\n    Type 'com/fasterxml/jackson/dataformat/yaml/YAMLFactory' (current frame, stack[0]) is not assignable to 'com/fasterxml/jackson/core/JsonFactory' (from method signature)\n  Current Frame:\n    bci: @7\n    flags: { }\n    locals: { 'org/springframework/http/converter/json/Jackson2ObjectMapperBuilder$YamlFactoryInitializer' }\n    stack: { 'com/fasterxml/jackson/dataformat/yaml/YAMLFactory' }\n  Bytecode:\n    0000000: bb00 0759 b700 09b0                    \n","\tat org.springframework.beans.factory.support.ConstructorResolver.instantiate(ConstructorResolver.java:657)","\tat org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:489)","\tat org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateUsingFactoryMethod(AbstractAutowireCapableBeanFactory.java:1351)","\tat org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1181)","\tat org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:563)","\tat org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:523)","\tat org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:336)","\tat org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:288)","\tat org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:334)","\tat org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:204)","\tat org.springframework.boot.web.servlet.ServletContextInitializerBeans.getOrderedBeansOfType(ServletContextInitializerBeans.java:211)","\tat org.springframework.boot.web.servlet.ServletContextInitializerBeans.addAsRegistrationBean(ServletContextInitializerBeans.java:174)","\tat org.springframework.boot.web.servlet.ServletContextInitializerBeans.addAsRegistrationBean(ServletContextInitializerBeans.java:169)","\tat org.springframework.boot.web.servlet.ServletContextInitializerBeans.addAdaptableBeans(ServletContextInitializerBeans.java:154)","\tat org.springframework.boot.web.servlet.ServletContextInitializerBeans.<init>(ServletContextInitializerBeans.java:87)","\tat org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.getServletContextInitializerBeans(ServletWebServerApplicationContext.java:266)","\tat org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.selfInitialize(ServletWebServerApplicationContext.java:240)","\tat org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.createWebServer(ServletWebServerApplicationContext.java:197)","\tat org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.onRefresh(ServletWebServerApplicationContext.java:162)","\t... 36 more","Caused by: org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.springframework.boot.web.servlet.filter.OrderedFormContentFilter]: Factory method 'formContentFilter' threw exception with message: Bad return type\nException Details:\n  Location:\n    org/springframework/http/converter/json/Jackson2ObjectMapperBuilder$YamlFactoryInitializer.create()Lcom/fasterxml/jackson/core/JsonFactory; @7: areturn\n  Reason:\n    Type 'com/fasterxml/jackson/dataformat/yaml/YAMLFactory' (current frame, stack[0]) is not assignable to 'com/fasterxml/jackson/core/JsonFactory' (from method signature)\n  Current Frame:\n    bci: @7\n    flags: { }\n    locals: { 'org/springframework/http/converter/json/Jackson2ObjectMapperBuilder$YamlFactoryInitializer' }\n    stack: { 'com/fasterxml/jackson/dataformat/yaml/YAMLFactory' }\n  Bytecode:\n    0000000: bb00 0759 b700 09b0                    \n","\tat org.springframework.beans.factory.support.SimpleInstantiationStrategy.lambda$instantiate$0(SimpleInstantiationStrategy.java:199)","\tat org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiateWithFactoryMethod(SimpleInstantiationStrategy.java:88)","\tat org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate(SimpleInstantiationStrategy.java:168)","\tat org.springframework.beans.factory.support.ConstructorResolver.instantiate(ConstructorResolver.java:653)","\t... 54 more","Caused by: java.lang.VerifyError: Bad return type\nException Details:\n  Location:\n    org/springframework/http/converter/json/Jackson2ObjectMapperBuilder$YamlFactoryInitializer.create()Lcom/fasterxml/jackson/core/JsonFactory; @7: areturn\n  Reason:\n    Type 'com/fasterxml/jackson/dataformat/yaml/YAMLFactory' (current frame, stack[0]) is not assignable to 'com/fasterxml/jackson/core/JsonFactory' (from method signature)\n  Current Frame:\n    bci: @7\n    flags: { }\n    locals: { 'org/springframework/http/converter/json/Jackson2ObjectMapperBuilder$YamlFactoryInitializer' }\n    stack: { 'com/fasterxml/jackson/dataformat/yaml/YAMLFactory' }\n  Bytecode:\n    0000000: bb00 0759 b700 09b0                    \n","\tat org.springframework.http.converter.json.Jackson2ObjectMapperBuilder.yaml(Jackson2ObjectMapperBuilder.java:943)","\tat org.springframework.http.converter.yaml.MappingJackson2YamlHttpMessageConverter.<init>(MappingJackson2YamlHttpMessageConverter.java:50)","\tat org.springframework.http.converter.support.AllEncompassingFormHttpMessageConverter.<init>(AllEncompassingFormHttpMessageConverter.java:116)","\tat org.springframework.web.filter.FormContentFilter.<init>(FormContentFilter.java:61)","\tat org.springframework.boot.web.servlet.filter.OrderedFormContentFilter.<init>(OrderedFormContentFilter.java:29)","\tat org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration.formContentFilter(WebMvcAutoConfiguration.java:175)","\tat java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)","\tat java.base/java.lang.reflect.Method.invoke(Method.java:580)","\tat org.springframework.beans.factory.support.SimpleInstantiationStrategy.lambda$instantiate$0(SimpleInstantiationStrategy.java:171)","\t... 57 more"]}
